Biosample,Accession,Species,Prophage count
SAMN11056425,CP046277.1,Salmonella enterica,2
SAMN11056423,CP046278.1,Salmonella enterica,4
SAMN11056422,CP046279.1,Salmonella enterica,1
SAMN11056403,CP046280.1,Salmonella enterica,1
SAMN11056402,CP046283.1,Salmonella enterica,5
SAMN11056402,CP046284.1,Salmonella enterica,0
SAMN11056427,CP046291.1,Salmonella enterica,1
SAMN13509270,CP047115.1,Salmonella enterica,6
SAMN08775946,CP047323.1,Salmonella enterica,4
SAMN09759467,CP047525.1,Salmonella enterica,0
SAMN13850655,CP047881.1,Salmonella enterica,3
SAMN13850655,CP047882.1,Salmonella enterica,0
SAMN14085623,CP048775.1,Salmonella enterica,2
SAMN14085623,CP048777.1,Salmonella enterica,0
SAMN14450174,CP050706.1,Salmonella enterica,2
SAMN14450174,CP050707.1,Salmonella enterica,0
SAMN14450173,CP050709.1,Salmonella enterica,2
SAMN14450173,CP050710.1,Salmonella enterica,0
SAMN14450172,CP050712.1,Salmonella enterica,2
SAMN14450172,CP050713.1,Salmonella enterica,0
SAMN14450171,CP050716.1,Salmonella enterica,2
SAMN14450171,CP050717.1,Salmonella enterica,0
SAMN14450170,CP050721.1,Salmonella enterica,2
SAMN14450169,CP050723.1,Salmonella enterica,2
SAMN14450169,CP050724.1,Salmonella enterica,0
SAMN14450168,CP050726.1,Salmonella enterica,5
SAMN14450167,CP050728.1,Salmonella enterica,4
SAMN14450166,CP050731.1,Salmonella enterica,6
SAMN14450166,CP050732.1,Salmonella enterica,0
SAMN14450165,CP050734.1,Salmonella enterica,0
SAMN14088120,CP051267.1,Salmonella enterica,4
SAMN14088117,CP051269.1,Salmonella enterica,4
SAMN14504865,CP051338.1,Salmonella enterica,3
SAMN14504796,CP051353.1,Salmonella enterica,4
SAMN14504595,CP051396.1,Salmonella enterica,0
SAMN02603978,AE016830.1,Enterococcus faecalis,1
SAMN02603978,AE016831.1,Enterococcus faecalis,0
SAMN02603978,AE016832.1,Enterococcus faecalis,0
SAMN02603978,AE016833.1,Enterococcus faecalis,0
SAMD00113788,AP018538.1,Enterococcus faecalis,2
SAMD00113788,AP018539.1,Enterococcus faecalis,0
SAMD00113788,AP018540.1,Enterococcus faecalis,0
SAMD00113788,AP018541.1,Enterococcus faecalis,0
SAMD00113789,AP018543.1,Enterococcus faecalis,2
SAMD00113789,AP018544.1,Enterococcus faecalis,0
SAMD00113789,AP018545.1,Enterococcus faecalis,0
SAMD00113789,AP018546.1,Enterococcus faecalis,0
SAMD00113789,AP018547.1,Enterococcus faecalis,0
SAMD00520112,AP026721.1,Enterococcus faecalis,3
SAMD00520112,AP026722.1,Enterococcus faecalis,0
SAMD00521555,AP027136.1,Enterococcus faecalis,2
SAMD00521555,AP027137.1,Enterococcus faecalis,0
SAMD00521555,AP027138.1,Enterococcus faecalis,0
SAMD00577373,AP027297.1,Enterococcus faecalis,1
SAMD00577375,AP027302.1,Enterococcus faecalis,1
SAMD00577375,AP027303.1,Enterococcus faecalis,0
SAMD00748008,AP031218.1,Enterococcus faecalis,2
SAMN02603509,CP002491.1,Enterococcus faecalis,2
SAMN02603509,CP002492.1,Enterococcus faecalis,0
SAMN02603509,CP002493.1,Enterococcus faecalis,0
SAMN02603509,CP002494.1,Enterococcus faecalis,0
SAMN02603509,CP002495.1,Enterococcus faecalis,1
SAMN02603002,CP002621.1,Enterococcus faecalis,0
SAMN02603765,CP003726.1,Enterococcus faecalis,4
SAMN02603765,CP003727.1,Enterococcus faecalis,0
SAMN02603765,CP003728.1,Enterococcus faecalis,0
SAMN03081447,CP004081.1,Enterococcus faecalis,2
SAMN02870637,CP008814.1,Enterococcus faecalis,0
SAMN02870637,CP008815.1,Enterococcus faecalis,0
SAMN02870637,CP008816.1,Enterococcus faecalis,1
SAMN04585513,CP014949.1,Enterococcus faecalis,0
SAMN04621616,CP015410.2,Enterococcus faecalis,0
SAMN04859054,CP015883.1,Enterococcus faecalis,0
SAMN04859054,CP015884.1,Enterococcus faecalis,0
SAMN04859054,CP015885.1,Enterococcus faecalis,0
SAMN06270347,CP019512.1,Enterococcus faecalis,3
SAMN06270347,CP019513.1,Enterococcus faecalis,0
SAMN06270347,CP019514.1,Enterococcus faecalis,0
SAMN06173351,CP022059.2,Enterococcus faecalis,2
SAMN07371835,CP022484.1,Enterococcus faecalis,0
SAMN07371835,CP022485.1,Enterococcus faecalis,0
SAMN07371835,CP022486.1,Enterococcus faecalis,0
SAMN07371835,CP022487.1,Enterococcus faecalis,0
SAMN07371835,CP022488.1,Enterococcus faecalis,2
SAMN06173337,CP028283.1,Enterococcus faecalis,0
SAMN06173337,CP028284.1,Enterococcus faecalis,0
SAMN06173337,CP028285.1,Enterococcus faecalis,0
SAMN06173337,CP028286.1,Enterococcus faecalis,0
SAMN08689725,CP028720.1,Enterococcus faecalis,1
SAMN08689725,CP028722.1,Enterococcus faecalis,0
SAMN08689724,CP028724.1,Enterococcus faecalis,0
SAMN07572761,CP029612.1,Enterococcus faecalis,2
SAMN09428129,CP030042.1,Enterococcus faecalis,2
SAMN09428129,CP030043.1,Enterococcus faecalis,0
SAMN09428130,CP030045.1,Enterococcus faecalis,1
SAMN09428130,CP030046.1,Enterococcus faecalis,0
SAMN09640605,CP031027.1,Enterococcus faecalis,4
SAMN09640605,CP031028.1,Enterococcus faecalis,0
SAMN09640605,CP031029.1,Enterococcus faecalis,0
SAMN10962800,CP036248.1,Enterococcus faecalis,0
SAMN10962800,CP036249.1,Enterococcus faecalis,2
SAMN11397621,CP039296.1,Enterococcus faecalis,2
SAMN11388367,CP039434.1,Enterococcus faecalis,1
SAMN11415942,CP039548.1,Enterococcus faecalis,2
SAMN11416928,CP039549.1,Enterococcus faecalis,2
SAMN11959349,CP040897.1,Enterococcus faecalis,0
SAMN11959349,CP040898.1,Enterococcus faecalis,2
SAMN10346775,CP041012.1,Enterococcus faecalis,0
SAMN12168219,CP041344.1,Enterococcus faecalis,1
SAMN00808929,CP041738.1,Enterococcus faecalis,1
SAMN00808929,CP041739.1,Enterococcus faecalis,0
SAMN00808929,CP041740.1,Enterococcus faecalis,0
SAMN12272102,CP042216.2,Enterococcus faecalis,2
SAMN12272102,CP042217.2,Enterococcus faecalis,0
SAMN13106281,CP045598.1,Enterococcus faecalis,1
SAMN13106281,CP045601.1,Enterococcus faecalis,0
SAMN13219623,CP046022.1,Enterococcus faecalis,0
SAMN13182398,CP046108.1,Enterococcus faecalis,0
SAMN13182398,CP046109.1,Enterococcus faecalis,0
SAMN13182398,CP046110.1,Enterococcus faecalis,0
SAMN13182397,CP046111.1,Enterococcus faecalis,2
SAMN13182396,CP046112.1,Enterococcus faecalis,1
SAMN13182395,CP046113.1,Enterococcus faecalis,0
SAMN14253864,CP049775.1,Enterococcus faecalis,3
SAMN14253864,CP049776.1,Enterococcus faecalis,0
SAMN14253864,CP049777.1,Enterococcus faecalis,0
SAMN13536105,CP051005.1,Enterococcus faecalis,3
SAMN02603495,AE009949.1,Streptococcus pyogenes,4
SAMN02603496,AE014074.1,Streptococcus pyogenes,6
SAMEA1705956,AM295007.1,Streptococcus pyogenes,3
SAMD00061011,AP012335.1,Streptococcus pyogenes,3
SAMD00061013,AP012491.2,Streptococcus pyogenes,1
SAMD00000355,AP014596.1,Streptococcus pyogenes,6
SAMD00084336,AP018337.1,Streptococcus pyogenes,6
SAMD00034931,AP019548.2,Streptococcus pyogenes,1
SAMD00238717,AP023387.1,Streptococcus pyogenes,6
SAMD00238718,AP023388.1,Streptococcus pyogenes,1
SAMD00238719,AP023389.1,Streptococcus pyogenes,3
SAMD00238720,AP023390.1,Streptococcus pyogenes,0
SAMN02603497,CP000003.1,Streptococcus pyogenes,3
SAMN02603500,CP000017.2,Streptococcus pyogenes,2
SAMN02603499,CP000056.2,Streptococcus pyogenes,2
SAMN02603501,CP000259.1,Streptococcus pyogenes,1
SAMN02603353,CP003068.1,Streptococcus pyogenes,3
SAMN02603944,CP003116.1,Streptococcus pyogenes,0
SAMN02603945,CP003121.1,Streptococcus pyogenes,1
SAMN02603640,CP003901.1,Streptococcus pyogenes,2
SAMN02604317,CP006366.1,Streptococcus pyogenes,3
SAMN03081524,CP007041.1,Streptococcus pyogenes,6
SAMN02644974,CP007240.1,Streptococcus pyogenes,0
SAMN02649402,CP007241.1,Streptococcus pyogenes,0
SAMN02800743,CP008695.1,Streptococcus pyogenes,0
SAMN02866032,CP008776.1,Streptococcus pyogenes,3
SAMN02905033,CP008926.1,Streptococcus pyogenes,3
SAMN02980885,CP009612.1,Streptococcus pyogenes,3
SAMN03274509,CP010449.1,Streptococcus pyogenes,1
SAMN03274510,CP010450.1,Streptococcus pyogenes,2
SAMN03418291,CP011068.1,Streptococcus pyogenes,2
SAMN03418290,CP011069.1,Streptococcus pyogenes,1
SAMN03610013,CP011414.1,Streptococcus pyogenes,3
SAMN03610015,CP011415.1,Streptococcus pyogenes,3
SAMN03733610,CP011535.2,Streptococcus pyogenes,2
SAMN03846812,CP012045.1,Streptococcus pyogenes,4
SAMN04334485,CP013672.1,Streptococcus pyogenes,3
SAMN03792044,CP013838.1,Streptococcus pyogenes,2
SAMN03775331,CP013839.1,Streptococcus pyogenes,0
SAMN03161558,CP013840.1,Streptococcus pyogenes,0
SAMN03996295,CP014027.2,Streptococcus pyogenes,3
SAMN04500791,CP014542.1,Streptococcus pyogenes,3
SAMN04625972,CP015238.2,Streptococcus pyogenes,0
SAMN06473357,CP020027.1,Streptococcus pyogenes,3
SAMN06554460,CP020082.1,Streptococcus pyogenes,3
SAMN07174848,CP021640.1,Streptococcus pyogenes,1
SAMN06434935,CP022354.1,Streptococcus pyogenes,5
SAMN07757765,CP023769.1,Streptococcus pyogenes,1
SAMN08714459,CP027771.1,Streptococcus pyogenes,1
SAMN08915690,CP028841.1,Streptococcus pyogenes,4
SAMN09284928,CP029694.1,Streptococcus pyogenes,4
SAMN08563099,CP031617.1,Streptococcus pyogenes,2
SAMN08563018,CP031618.1,Streptococcus pyogenes,1
SAMN08562978,CP031619.1,Streptococcus pyogenes,3
SAMN08562766,CP031620.1,Streptococcus pyogenes,1
SAMN08562542,CP031621.1,Streptococcus pyogenes,1
SAMN08562482,CP031622.1,Streptococcus pyogenes,2
SAMN08562467,CP031623.1,Streptococcus pyogenes,2
SAMN08562449,CP031624.1,Streptococcus pyogenes,1
SAMN08556433,CP031625.1,Streptococcus pyogenes,2
SAMN08556297,CP031626.1,Streptococcus pyogenes,1
SAMN08556272,CP031627.1,Streptococcus pyogenes,2
SAMN08556245,CP031628.1,Streptococcus pyogenes,1
SAMN08556197,CP031629.1,Streptococcus pyogenes,2
SAMN08556190,CP031630.1,Streptococcus pyogenes,1
SAMN08556116,CP031631.1,Streptococcus pyogenes,2
SAMN08556024,CP031632.1,Streptococcus pyogenes,2
SAMN08555801,CP031633.1,Streptococcus pyogenes,1
SAMN08555796,CP031634.1,Streptococcus pyogenes,1
SAMN08555770,CP031635.1,Streptococcus pyogenes,1
SAMN08555766,CP031636.1,Streptococcus pyogenes,1
SAMN08555729,CP031637.1,Streptococcus pyogenes,3
SAMN08555653,CP031638.1,Streptococcus pyogenes,1
SAMN08555548,CP031639.1,Streptococcus pyogenes,1
SAMN08555522,CP031640.1,Streptococcus pyogenes,2
SAMN09867132,CP031738.1,Streptococcus pyogenes,2
SAMN04230441,CP031770.1,Streptococcus pyogenes,0
SAMN08555909,CP032665.1,Streptococcus pyogenes,1
SAMN08556030,CP032666.1,Streptococcus pyogenes,1
SAMN10172638,CP032699.1,Streptococcus pyogenes,2
SAMN10172691,CP032700.1,Streptococcus pyogenes,1
SAMN10172651,CP033335.1,Streptococcus pyogenes,0
SAMN10172669,CP033336.1,Streptococcus pyogenes,0
SAMN10172674,CP033337.1,Streptococcus pyogenes,2
SAMN10397505,CP033621.1,Streptococcus pyogenes,3
SAMN10416086,CP033907.1,Streptococcus pyogenes,2
SAMN10416088,CP033908.1,Streptococcus pyogenes,2
SAMN10793328,CP035426.1,Streptococcus pyogenes,1
SAMN10793327,CP035427.1,Streptococcus pyogenes,3
SAMN10793326,CP035428.1,Streptococcus pyogenes,1
SAMN10793325,CP035429.1,Streptococcus pyogenes,2
SAMN10793324,CP035430.1,Streptococcus pyogenes,3
SAMN10793323,CP035431.1,Streptococcus pyogenes,1
SAMN10793322,CP035432.1,Streptococcus pyogenes,2
SAMN10793321,CP035433.1,Streptococcus pyogenes,1
SAMN10793320,CP035434.1,Streptococcus pyogenes,1
SAMN10793319,CP035435.1,Streptococcus pyogenes,1
SAMN10793318,CP035436.1,Streptococcus pyogenes,1
SAMN10793317,CP035437.1,Streptococcus pyogenes,1
SAMN10793316,CP035438.1,Streptococcus pyogenes,2
SAMN10793315,CP035439.1,Streptococcus pyogenes,1
SAMN10793314,CP035440.1,Streptococcus pyogenes,0
SAMN10793313,CP035441.1,Streptococcus pyogenes,3
SAMN10793312,CP035442.1,Streptococcus pyogenes,2
SAMN10793311,CP035443.1,Streptococcus pyogenes,2
SAMN10793310,CP035444.1,Streptococcus pyogenes,0
SAMN10793309,CP035445.1,Streptococcus pyogenes,1
SAMN10793308,CP035446.1,Streptococcus pyogenes,0
SAMN10793307,CP035447.1,Streptococcus pyogenes,1
SAMN10793306,CP035448.1,Streptococcus pyogenes,1
SAMN10793305,CP035449.1,Streptococcus pyogenes,1
SAMN10793304,CP035450.1,Streptococcus pyogenes,0
SAMN10793303,CP035451.1,Streptococcus pyogenes,3
SAMN10793302,CP035452.1,Streptococcus pyogenes,0
SAMN10793301,CP035453.1,Streptococcus pyogenes,2
SAMN10793300,CP035454.1,Streptococcus pyogenes,0
SAMN10793299,CP035455.1,Streptococcus pyogenes,2
SAMN11029189,CP036530.1,Streptococcus pyogenes,0
SAMN11032819,CP036531.1,Streptococcus pyogenes,0
SAMN11056489,CP040997.1,Streptococcus pyogenes,4
SAMN12251806,CP041408.1,Streptococcus pyogenes,4
SAMN11056383,CP044093.1,Streptococcus pyogenes,2
SAMN13191653,CP045930.1,Streptococcus pyogenes,0
SAMN13632409,CP047120.1,Streptococcus pyogenes,4
SAMN14235221,CP049685.1,Streptococcus pyogenes,2
SAMN14235203,CP049686.1,Streptococcus pyogenes,1
SAMN14235194,CP049687.1,Streptococcus pyogenes,2
SAMN14234637,CP049688.1,Streptococcus pyogenes,2
SAMN14234614,CP049689.1,Streptococcus pyogenes,3
SAMN14234602,CP049690.1,Streptococcus pyogenes,2
SAMN14234593,CP049691.1,Streptococcus pyogenes,1
SAMN14234553,CP049692.1,Streptococcus pyogenes,2
SAMN14234551,CP049693.1,Streptococcus pyogenes,2
SAMN14234519,CP049694.1,Streptococcus pyogenes,2
SAMN14234475,CP049695.1,Streptococcus pyogenes,2
SAMN14234425,CP049696.1,Streptococcus pyogenes,2
SAMN14234404,CP049697.1,Streptococcus pyogenes,2
SAMN14260617,CP049799.1,Streptococcus pyogenes,0
SAMN14547667,CP051138.1,Streptococcus pyogenes,2
SAMD00119525,AP018764.1,Haemophilus influenzae,4
SAMD00119526,AP018765.1,Haemophilus influenzae,4
SAMD00119527,AP018766.1,Haemophilus influenzae,1
SAMD00119528,AP018767.1,Haemophilus influenzae,0
SAMD00119530,AP018769.1,Haemophilus influenzae,0
SAMD00119531,AP018770.1,Haemophilus influenzae,2
SAMD00119532,AP018771.1,Haemophilus influenzae,3
SAMD00119533,AP018772.1,Haemophilus influenzae,0
SAMD00119534,AP018773.1,Haemophilus influenzae,2
SAMD00119535,AP018774.1,Haemophilus influenzae,0
SAMD00119536,AP018775.1,Haemophilus influenzae,0
SAMD00119537,AP018776.1,Haemophilus influenzae,0
SAMN02603157,CP000057.2,Haemophilus influenzae,1
SAMN02604260,CP002276.1,Haemophilus influenzae,0
SAMN02604259,CP002277.1,Haemophilus influenzae,2
SAMN02603575,CP005967.1,Haemophilus influenzae,1
SAMN02595602,CP007470.1,Haemophilus influenzae,1
SAMN02595604,CP007471.1,Haemophilus influenzae,1
SAMN02595605,CP007472.1,Haemophilus influenzae,2
SAMN02800345,CP007805.1,Haemophilus influenzae,0
SAMN03450976,CP008740.1,Haemophilus influenzae,4
SAMN03093440,CP009610.1,Haemophilus influenzae,1
SAMN05714732,CP017811.1,Haemophilus influenzae,0
SAMN06203601,CP020006.1,Haemophilus influenzae,0
SAMN06203603,CP020007.1,Haemophilus influenzae,0
SAMN06203638,CP020008.1,Haemophilus influenzae,1
SAMN06203639,CP020009.1,Haemophilus influenzae,1
SAMN06203648,CP020010.1,Haemophilus influenzae,0
SAMN06203650,CP020011.1,Haemophilus influenzae,0
SAMN06203655,CP020012.1,Haemophilus influenzae,1
SAMN06203656,CP020013.1,Haemophilus influenzae,1
SAMN06203483,CP020014.1,Haemophilus influenzae,0
SAMN04875536,CP020411.2,Haemophilus influenzae,1
SAMN09704927,CP031236.1,Haemophilus influenzae,2
SAMN09704892,CP031237.1,Haemophilus influenzae,0
SAMN09704896,CP031239.1,Haemophilus influenzae,1
SAMN09704911,CP031241.1,Haemophilus influenzae,0
SAMN09704917,CP031242.1,Haemophilus influenzae,1
SAMN09704905,CP031249.1,Haemophilus influenzae,2
SAMN09704916,CP031250.1,Haemophilus influenzae,1
SAMN09704928,CP031254.1,Haemophilus influenzae,1
SAMN07421955,CP031678.1,Haemophilus influenzae,1
SAMN07421951,CP031679.1,Haemophilus influenzae,1
SAMN07421947,CP031680.1,Haemophilus influenzae,2
SAMN07421944,CP031681.1,Haemophilus influenzae,5
SAMN07421940,CP031682.1,Haemophilus influenzae,3
SAMN07421937,CP031683.1,Haemophilus influenzae,2
SAMN07421929,CP031684.1,Haemophilus influenzae,0
SAMN07421927,CP031685.1,Haemophilus influenzae,1
SAMN07421919,CP031686.1,Haemophilus influenzae,2
SAMN07421918,CP031687.1,Haemophilus influenzae,1
SAMN07421913,CP031688.1,Haemophilus influenzae,0
SAMN07421898,CP031689.1,Haemophilus influenzae,2
SAMN07421894,CP031690.1,Haemophilus influenzae,1
SAMN07421892,CP031691.1,Haemophilus influenzae,2
SAMN07421872,CP031692.1,Haemophilus influenzae,1
SAMN12687934,CP043770.1,Haemophilus influenzae,2
SAMN12687935,CP043771.1,Haemophilus influenzae,2
SAMN12687936,CP043772.1,Haemophilus influenzae,2
SAMN02603113,CP004345.1,Morganella morganii,4
SAMN03996316,CP014026.2,Morganella morganii,5
SAMN07312409,CP023505.1,Morganella morganii,5
SAMN07312409,CP023506.1,Morganella morganii,0
SAMN08335225,CP025933.1,Morganella morganii,3
SAMN02934512,CP026046.1,Morganella morganii,2
SAMN04014898,CP027177.1,Morganella morganii,4
SAMN04014974,CP028956.1,Morganella morganii,7
SAMN10218950,CP033056.1,Morganella morganii,4
SAMN13936254,CP048275.1,Morganella morganii,5
SAMN14085905,CP048806.1,Morganella morganii,3
SAMEA1705949,AL157959.1,Neisseria spp,1
SAMEA1705939,AM421808.1,Neisseria spp,0
SAMEA3138289,AM889136.1,Neisseria spp,0
SAMN02603384,CP001561.1,Neisseria spp,1
SAMN02604201,CP002419.1,Neisseria spp,0
SAMN02604200,CP002420.1,Neisseria spp,0
SAMN02604198,CP002421.1,Neisseria spp,0
SAMN02604196,CP002422.1,Neisseria spp,1
SAMN02604199,CP002423.1,Neisseria spp,1
SAMN02604197,CP002424.1,Neisseria spp,0
SAMN02595590,CP007667.1,Neisseria spp,0
SAMN02595591,CP007668.1,Neisseria spp,1
SAMN03020302,CP009418.1,Neisseria spp,0
SAMN03020254,CP009419.1,Neisseria spp,0
SAMN03020600,CP009420.1,Neisseria spp,0
SAMN03022885,CP009421.1,Neisseria spp,0
SAMN03944749,CP012391.1,Neisseria spp,1
SAMN03944748,CP012392.1,Neisseria spp,1
SAMN03944750,CP012393.1,Neisseria spp,1
SAMN03944751,CP012394.1,Neisseria spp,1
SAMN04023208,CP012694.1,Neisseria spp,0
SAMN04321475,CP015886.1,Neisseria spp,1
SAMN04883376,CP016627.1,Neisseria spp,0
SAMN04883365,CP016644.1,Neisseria spp,0
SAMN04883372,CP016645.1,Neisseria spp,0
SAMN04883393,CP016646.1,Neisseria spp,1
SAMN04883391,CP016647.1,Neisseria spp,1
SAMN04883371,CP016648.1,Neisseria spp,0
SAMN04883374,CP016649.1,Neisseria spp,0
SAMN04883361,CP016650.1,Neisseria spp,0
SAMN04883450,CP016651.1,Neisseria spp,0
SAMN04883369,CP016652.1,Neisseria spp,0
SAMN04883381,CP016653.1,Neisseria spp,0
SAMN04883392,CP016654.1,Neisseria spp,1
SAMN04883385,CP016655.1,Neisseria spp,0
SAMN04883384,CP016656.1,Neisseria spp,0
SAMN04883379,CP016657.1,Neisseria spp,0
SAMN04883405,CP016658.1,Neisseria spp,0
SAMN04883389,CP016659.1,Neisseria spp,0
SAMN04883390,CP016660.1,Neisseria spp,1
SAMN04883437,CP016661.1,Neisseria spp,0
SAMN04883396,CP016662.1,Neisseria spp,0
SAMN04883377,CP016663.1,Neisseria spp,0
SAMN04883408,CP016664.1,Neisseria spp,0
SAMN04883370,CP016665.1,Neisseria spp,0
SAMN04883441,CP016666.1,Neisseria spp,0
SAMN04883452,CP016667.1,Neisseria spp,0
SAMN04883448,CP016668.1,Neisseria spp,0
SAMN04883382,CP016669.1,Neisseria spp,0
SAMN04883421,CP016670.1,Neisseria spp,0
SAMN04883386,CP016671.1,Neisseria spp,1
SAMN04883395,CP016672.1,Neisseria spp,1
SAMN04883440,CP016673.1,Neisseria spp,0
SAMN04883373,CP016674.1,Neisseria spp,0
SAMN04883364,CP016675.1,Neisseria spp,0
SAMN04883451,CP016676.1,Neisseria spp,0
SAMN04883439,CP016677.1,Neisseria spp,0
SAMN04883430,CP016678.1,Neisseria spp,0
SAMN04883378,CP016679.1,Neisseria spp,0
SAMN04883394,CP016680.1,Neisseria spp,1
SAMN04883368,CP016681.1,Neisseria spp,0
SAMN04883402,CP016682.1,Neisseria spp,1
SAMN04883375,CP016683.1,Neisseria spp,0
SAMN03203069,CP016684.1,Neisseria spp,0
SAMN05560575,CP017257.1,Neisseria spp,0
SAMN06144986,CP018907.1,Neisseria spp,0
SAMN04875551,CP020401.2,Neisseria spp,1
SAMN04875552,CP020402.2,Neisseria spp,1
SAMN04875546,CP020420.2,Neisseria spp,2
SAMN04875547,CP020421.2,Neisseria spp,1
SAMN04875548,CP020422.2,Neisseria spp,1
SAMN04875549,CP020423.2,Neisseria spp,0
SAMN07137416,CP021516.1,Neisseria spp,1
SAMN07137412,CP021518.1,Neisseria spp,1
SAMN07137411,CP021519.1,Neisseria spp,1
SAMN07137410,CP021520.1,Neisseria spp,1
SAMN07137409,CP021521.1,Neisseria spp,1
SAMN07137408,CP021522.1,Neisseria spp,1
SAMN07137407,CP021523.1,Neisseria spp,1
SAMN07137415,CP021723.1,Neisseria spp,1
SAMN07137414,CP021724.1,Neisseria spp,1
SAMN07137406,CP021725.1,Neisseria spp,1
SAMN07615714,CP023814.1,Neisseria spp,1
SAMN09429014,CP030814.1,Neisseria spp,0
SAMN09429012,CP030816.1,Neisseria spp,0
SAMN09429005,CP030823.1,Neisseria spp,0
SAMN09429003,CP030825.1,Neisseria spp,0
SAMN09704702,CP031324.1,Neisseria spp,1
SAMN09704682,CP031326.1,Neisseria spp,0
SAMN09704671,CP031328.1,Neisseria spp,0
SAMN09704694,CP031329.1,Neisseria spp,1
SAMN09704690,CP031330.1,Neisseria spp,1
SAMN09704706,CP031331.1,Neisseria spp,1
SAMN09704670,CP031333.1,Neisseria spp,1
SAMN09704693,CP031334.1,Neisseria spp,1
SAMN09704705,CP031335.1,Neisseria spp,0
SAMN09704687,CP031336.1,Neisseria spp,0
SAMN13191641,CP045960.1,Neisseria spp,1
SAMN13191640,CP045961.1,Neisseria spp,0
SAMN02603777,CP002005.1,Moraxella catarrhalis,0
SAMN02595593,CP007669.1,Moraxella catarrhalis,0
SAMN02870719,CP008804.1,Moraxella catarrhalis,0
SAMN05949222,CP018059.1,Moraxella catarrhalis,2
SAMN05949222,CP018060.1,Moraxella catarrhalis,0
SAMN04875550,CP020400.2,Moraxella catarrhalis,0
SAMN10536193,CP034662.1,Moraxella catarrhalis,1
SAMN10536192,CP034663.1,Moraxella catarrhalis,1
SAMN10536191,CP034664.1,Moraxella catarrhalis,1
SAMN10536190,CP034665.1,Moraxella catarrhalis,0
SAMN10536188,CP034666.1,Moraxella catarrhalis,0
SAMEA1705929,AL111168.1,Campylobacter spp,0
SAMD00620662,AP028330.1,Campylobacter spp,0
SAMD00620663,AP028331.1,Campylobacter spp,0
SAMD00620664,AP028332.1,Campylobacter spp,1
SAMD00620666,AP028335.1,Campylobacter spp,0
SAMD00620667,AP028336.1,Campylobacter spp,1
SAMD00620672,AP028340.1,Campylobacter spp,0
SAMD00620674,AP028342.1,Campylobacter spp,0
SAMD00620675,AP028344.1,Campylobacter spp,1
SAMD00620676,AP028346.1,Campylobacter spp,0
SAMD00620677,AP028348.1,Campylobacter spp,0
SAMD00620684,AP028352.1,Campylobacter spp,0
SAMD00620686,AP028355.1,Campylobacter spp,0
SAMD00620687,AP028357.1,Campylobacter spp,0
SAMD00620688,AP028358.1,Campylobacter spp,0
SAMD00620689,AP028359.1,Campylobacter spp,1
SAMD00620690,AP028360.1,Campylobacter spp,0
SAMD00620693,AP028361.1,Campylobacter spp,0
SAMD00620694,AP028362.1,Campylobacter spp,0
SAMD00620695,AP028363.1,Campylobacter spp,0
SAMD00620697,AP028365.1,Campylobacter spp,1
SAMD00620698,AP028367.1,Campylobacter spp,0
SAMD00620700,AP028369.1,Campylobacter spp,2
SAMD00620702,AP028370.1,Campylobacter spp,0
SAMD00620708,AP028374.1,Campylobacter spp,0
SAMD00620712,AP028376.1,Campylobacter spp,0
SAMD00620716,AP028380.1,Campylobacter spp,0
SAMD00620717,AP028381.1,Campylobacter spp,1
SAMD00620720,AP028383.1,Campylobacter spp,0
SAMD00620724,AP028384.1,Campylobacter spp,1
SAMD00620726,AP028385.1,Campylobacter spp,0
SAMD00620727,AP028386.1,Campylobacter spp,1
SAMD00620728,AP028387.1,Campylobacter spp,1
SAMD00620730,AP028388.1,Campylobacter spp,0
SAMD00620731,AP028390.1,Campylobacter spp,1
SAMD00620736,AP028393.1,Campylobacter spp,0
SAMD00620738,AP028396.1,Campylobacter spp,0
SAMD00620739,AP028398.1,Campylobacter spp,0
SAMD00620740,AP028399.1,Campylobacter spp,1
SAMD00620741,AP028401.1,Campylobacter spp,0
SAMD00620742,AP028402.1,Campylobacter spp,1
SAMD00620758,AP028408.1,Campylobacter spp,0
SAMD00620763,AP028412.1,Campylobacter spp,0
SAMD00620769,AP028413.1,Campylobacter spp,0
SAMD00620770,AP028414.1,Campylobacter spp,0
SAMN02604007,CP000025.1,Campylobacter spp,1
SAMN02603425,CP001876.1,Campylobacter spp,0
SAMN02603425,CP001877.1,Campylobacter spp,0
SAMN02603174,CP001900.1,Campylobacter spp,0
SAMN02603954,CP001960.1,Campylobacter spp,1
SAMN02603954,CP001961.1,Campylobacter spp,0
SAMN02604234,CP003871.4,Campylobacter spp,0
SAMN02470701,CP005388.1,Campylobacter spp,0
SAMN02179883,CP006006.1,Campylobacter spp,0
SAMN02316405,CP006685.1,Campylobacter spp,0
SAMN02316408,CP006686.1,Campylobacter spp,0
SAMN02316406,CP006687.1,Campylobacter spp,0
SAMN02316407,CP006688.1,Campylobacter spp,0
SAMN02316409,CP006689.1,Campylobacter spp,0
SAMN02603725,CP006707.2,Campylobacter spp,1
SAMN02603724,CP006708.2,Campylobacter spp,0
SAMN02603726,CP006709.2,Campylobacter spp,1
SAMN02603726,CP006710.1,Campylobacter spp,0
SAMN02603723,CP006729.2,Campylobacter spp,1
SAMN02630630,CP007188.1,Campylobacter spp,5
SAMN02630631,CP007189.1,Campylobacter spp,0
